urun_id,urun_puan,ekran_ekran_boyutu,ekran_ekran_teknolojisi,ekran_ekran_çözünürlüğü_standardı,ekran_ekran_yenileme_hızı,batarya_batarya_kapasitesi_tipik,batarya_hızlı_şarj,batarya_hızlı_şarj_gücü_maks.,batarya_kablosuz_şarj,kamera_kamera_çözünürlüğü,kamera_optik_görüntü_sabitleyici_ois,kamera_video_kayıt_çözünürlüğü,kamera_video_fps_değeri,kamera_ön_kamera_çözünürlüğü,temel_donanim_cpu_çekirdeği,temel_donanim_cpu_üretim_teknolojisi,temel_donanim_antutu_puanı_v10,temel_donanim_bellek_ram,temel_donanim_dahili_depolama,tasarim_kalınlık,tasarim_ağırlık,tasarim_gövde_malzemesi_kapak,ağ_bağlantilari_5g,ağ_bağlantilari_4.5g_desteği,ağ_bağlantilari_4g,ağ_bağlantilari_2g,ağ_bağlantilari_3g,kablosuz_bağlantilar_bluetooth_versiyonu,kablosuz_bağlantilar_nfc,i̇şleti̇m_si̇stemi̇_i̇şletim_sistemi,özelli̇kler_suya_dayanıklılık
736,42.0,6.56,IPS LCD,HD+,90.0,5000.0,1,15.0,0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,270.6,8.0,128.0,8.39,185.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,0.0,Android,1.0
737,39.0,6.6,IPS LCD,HD+,90.0,5000.0,0,,0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,,8.0,256.0,8.4,192.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,0.0,Android,0.0
738,39.0,6.56,IPS LCD,HD+,60.0,5000.0,1,15.0,0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,265.5,4.0,128.0,8.09,186.0,,,1,1,1,1,5.0,0.0,Android,1.0
739,55.0,6.78,AMOLED,FHD+,120.0,4700.0,1,66.0,0,50.0,0.0,2160p (Ultra HD) 4K,30.0,16.0,8.0,6.0,552.1,8.0,256.0,8.75,210.0,,,1,1,1,1,5.2,1.0,Android,0.0
740,43.0,6.7,PLS,FHD+,90.0,5000.0,1,25.0,0,50.0,0.0,1080p (Full HD),60.0,13.0,8.0,6.0,306.1,4.0,128.0,8.8,194.0,Plastik,,1,1,1,1,5.1,0.0,Android,0.0
741,59.0,6.67,AMOLED,FHD+,120.0,4500.0,1,120.0,0,108.0,0.0,2160p (Ultra HD) 4K,30.0,16.0,8.0,6.0,557.9,8.0,256.0,8.34,204.0,Cam,,1,1,1,1,5.2,1.0,Android,1.0
742,48.0,6.64,IPS LCD,FHD+,90.0,5000.0,1,44.0,0,50.0,0.0,1080p (Full HD),30.0,16.0,8.0,6.0,341.5,8.0,256.0,8.07,202.0,,,1,1,1,1,5.1,1.0,Android,1.0
744,44.0,6.82,IPS LCD,HD+,90.0,5000.0,1,18.0,0,50.0,0.0,1440p (Quad HD) 2K,30.0,8.0,8.0,12.0,270.5,8.0,128.0,8.32,198.0,Plastik (Cam Görünümlü),,1,1,1,1,,1.0,Android,0.0
745,32.0,6.6,IPS LCD,HD+,60.0,5000.0,0,,0,13.0,0.0,1080p (Full HD),30.0,5.0,4.0,12.0,,3.0,64.0,8.9,,,,1,1,1,1,5.0,1.0,Android,1.0
746,57.0,6.6,IPS LCD,FHD+,144.0,5080.0,1,67.0,0,64.0,0.0,2160p (Ultra HD) 4K,30.0,16.0,8.0,5.0,840.5,8.0,128.0,8.87,200.0,Plastik (Cam Görünümlü),,1,1,1,1,5.3,1.0,Android,0.0
747,47.0,6.6,PLS,FHD+,90.0,5000.0,1,25.0,0,50.0,1.0,1080p (Full HD),30.0,8.0,8.0,6.0,304.9,6.0,128.0,8.4,195.0,Plastik,,1,1,1,1,5.0,1.0,Android,0.0
748,60.0,6.67,AMOLED,FHD+,120.0,4500.0,1,67.0,0,64.0,1.0,2160p (Ultra HD) 4K,60.0,20.0,8.0,7.0,840.5,8.0,256.0,7.7,195.0,Cam,,1,1,1,1,5.2,1.0,Android,0.0
749,48.0,6.6,TFT LCD,FHD+,120.0,5000.0,1,25.0,0,50.0,0.0,2160p (Ultra HD) 4K,30.0,8.0,8.0,8.0,434.1,4.0,128.0,8.4,198.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,1.0,Android,0.0
750,45.0,6.43,AMOLED,FHD+,90.0,5000.0,1,33.0,0,50.0,0.0,1080p (Full HD),30.0,13.0,8.0,6.0,312.4,4.0,64.0,8.09,179.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,0.0,Android,1.0
751,41.0,6.51,IPS LCD,HD+,60.0,5000.0,1,18.0,0,50.0,0.0,1080p (Full HD),30.0,16.0,8.0,12.0,,4.0,128.0,8.4,193.0,Plastik,,1,1,1,1,5.0,1.0,Android,1.0
752,38.0,6.8,IPS LCD,HD+,60.0,6000.0,1,18.0,0,13.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,,6.0,128.0,9.1,212.0,Plastik,,1,1,1,1,5.0,0.0,Android,0.0
753,36.0,6.67,IPS LCD,FHD+,60.0,5000.0,1,18.0,0,16.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,,3.0,64.0,8.9,199.0,,,1,1,1,1,5.0,0.0,Android,0.0
754,45.0,6.4,Super AMOLED,HD+,90.0,5000.0,1,25.0,0,48.0,0.0,1080p (Full HD),30.0,13.0,8.0,12.0,,4.0,128.0,8.4,186.0,Plastik,,1,1,1,1,5.0,1.0,Android,0.0
755,45.0,6.4,Super AMOLED,HD+,90.0,5000.0,1,15.0,0,48.0,1.0,1080p (Full HD),30.0,13.0,8.0,12.0,,4.0,128.0,8.4,186.0,Plastik,,1,1,1,1,5.0,1.0,Android,0.0
757,51.0,6.55,AMOLED,FHD+,90.0,4250.0,1,33.0,0,64.0,0.0,2160p (Ultra HD) 4K,30.0,16.0,8.0,8.0,,8.0,128.0,6.81,157.0,Cam,,1,1,1,1,5.1,1.0,Android,0.0
758,66.0,6.81,AMOLED,QHD+,120.0,4600.0,1,55.0,1,108.0,1.0,4320p (Ultra HD) 8K,30.0,20.0,8.0,5.0,,8.0,256.0,8.06,196.0,Cam,,1,1,1,1,5.2,1.0,Android,0.0
760,29.0,6.52,IPS LCD,HD+,60.0,4230.0,0,,0,13.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,,4.0,64.0,7.9,177.0,Plastik,,1,1,1,1,5.0,0.0,Android,0.0
761,70.0,6.7,OLED,FHD+,60.0,3687.0,1,20.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,5.0,1278900.0,6.0,512.0,7.4,228.0,Cam,,1,1,1,1,5.0,1.0,iOS,1.0
762,48.0,6.67,IPS LCD,FHD+,60.0,5020.0,1,18.0,0,48.0,0.0,2160p (Ultra HD) 4K,30.0,16.0,8.0,8.0,410.0,6.0,128.0,8.8,209.0,Cam,,1,1,1,1,5.0,0.0,Android,1.0
763,40.0,6.5,IPS LCD,HD+,60.0,5000.0,1,18.0,0,48.0,0.0,1080p (Full HD),30.0,16.0,8.0,12.0,,4.0,128.0,9.0,195.0,Plastik,,1,1,1,1,5.0,0.0,Android,0.0
764,21.0,5.7,PLS,HD+,60.0,3000.0,0,,0,13.0,0.0,1080p (Full HD),30.0,5.0,8.0,12.0,,2.0,16.0,8.34,149.0,Plastik,,1,1,1,1,4.2,0.0,Android,0.0
766,49.0,6.39,AMOLED,FHD+,60.0,4000.0,1,18.0,0,48.0,0.0,2160p (Ultra HD) 4K,30.0,20.0,8.0,8.0,352.8,6.0,128.0,8.8,191.0,Cam,,1,1,1,1,5.0,1.0,Android,0.0
767,32.0,6.3,PLS,FHD+,60.0,5000.0,1,15.0,0,13.0,0.0,1080p (Full HD),30.0,8.0,8.0,14.0,,3.0,32.0,8.8,186.0,Plastik,,1,1,1,1,5.0,0.0,Android,0.0
768,45.0,6.1,IPS LCD,HD+,60.0,2942.0,1,15.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,7.0,6.0,7.0,736.8,3.0,128.0,8.3,194.0,Cam,,1,1,1,1,5.0,1.0,iOS,1.0
769,42.0,6.18,IPS LCD,FHD+,60.0,4000.0,1,18.0,0,12.0,0.0,2160p (Ultra HD) 4K,30.0,20.0,8.0,10.0,,6.0,128.0,8.8,182.0,Plastik (Metalik Görünümlü),,1,1,1,1,5.0,0.0,Android,1.0
770,31.0,6.26,IPS LCD,FHD+,60.0,4000.0,1,10.0,0,12.0,0.0,1080p (Full HD),30.0,20.0,8.0,14.0,,3.0,32.0,8.2,181.0,Alüminyum,,1,1,1,1,5.0,0.0,Android,0.0
771,39.0,5.5,IPS LCD,FHD,60.0,2900.0,0,,0,12.0,1.0,2160p (Ultra HD) 4K,30.0,7.0,4.0,16.0,496.1,3.0,128.0,7.3,188.0,Alüminyum,,1,1,1,1,4.2,1.0,iOS,1.0
772,35.0,4.7,IPS LCD,HD+,60.0,1960.0,0,,0,12.0,1.0,2160p (Ultra HD) 4K,30.0,7.0,4.0,16.0,441.2,2.0,128.0,7.1,138.0,Alüminyum,,1,1,1,1,4.2,1.0,iOS,1.0
773,59.0,6.77,AMOLED,FHD+,120.0,5000.0,1,33.0,0,50.0,0.0,2160p (Ultra HD) 4K,30.0,16.0,8.0,4.0,691.7,8.0,256.0,8.3,199.0,Cam,,1,1,1,1,5.4,1.0,Android,1.0
774,59.0,6.78,AMOLED,FHD+,120.0,5200.0,1,45.0,0,50.0,1.0,1440p (Quad HD) 2K,30.0,50.0,8.0,6.0,418.2,8.0,256.0,7.31,178.0,Plastik (Cam Görünümlü),,1,1,1,1,5.4,1.0,Android,1.0
775,46.0,6.7,IPS LCD,HD+,120.0,5160.0,1,45.0,0,50.0,0.0,1440p (Quad HD) 2K,30.0,8.0,8.0,12.0,249.0,4.0,128.0,7.7,188.0,Plastik (Cam Görünümlü),,1,1,1,1,5.3,1.0,Android,1.0
777,85.0,6.43,OLED,FHD+,120.0,5150.0,1,66.0,1,50.0,1.0,2160p (Ultra HD) 4K,60.0,20.0,8.0,4.0,1898000.0,12.0,512.0,9.2,230.0,,,1,1,1,1,5.3,1.0,Android,1.0
779,43.0,6.56,IPS LCD,HD+,90.0,5000.0,1,15.0,0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,270.6,8.0,256.0,8.39,185.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,0.0,Android,1.0
780,59.0,6.9,AMOLED,FHD+,120.0,4000.0,1,45.0,0,64.0,0.0,2160p (Ultra HD) 4K,30.0,32.0,8.0,6.0,734.8,8.0,256.0,6.95,194.0,,,1,1,1,1,5.1,1.0,Android,0.0
781,76.0,6.2,Super AMOLED,HD+,120.0,4400.0,1,25.0,1,50.0,1.0,4320p (Ultra HD) 8K,30.0,10.0,8.0,4.0,1513900.0,12.0,1.0,13.4,253.0,Cam,,1,1,1,1,5.3,1.0,Android,1.0
782,45.0,6.8,IPS LCD,FHD+,90.0,5000.0,1,18.0,0,50.0,0.0,1440p (Quad HD) 2K,30.0,32.0,8.0,12.0,,8.0,128.0,8.46,208.0,Cam,,1,1,1,1,5.0,1.0,Android,0.0
783,55.0,6.67,AMOLED,FHD+,120.0,5000.0,1,33.0,0,48.0,0.0,1080p (Full HD),30.0,13.0,8.0,6.0,,8.0,256.0,7.98,189.0,,,1,1,1,1,5.1,1.0,Android,1.0
784,48.0,6.78,IPS LCD,FHD+,120.0,5000.0,1,33.0,0,50.0,0.0,1440p (Quad HD) 2K,30.0,16.0,8.0,6.0,414.2,8.0,128.0,8.96,205.0,,,1,1,1,1,5.2,1.0,Android,0.0
785,38.0,6.56,IPS LCD,HD+,90.0,5000.0,0,,0,50.0,0.0,1080p (Full HD),30.0,5.0,8.0,12.0,160.7,8.0,128.0,8.4,191.0,,,1,1,1,1,5.0,,Android,0.0
787,36.0,6.5,PLS,HD+,60.0,5000.0,1,15.0,0,50.0,0.0,1080p (Full HD),30.0,5.0,8.0,12.0,,4.0,128.0,9.1,192.0,Plastik,,1,1,1,1,5.0,0.0,Android,0.0
788,39.0,6.5,PLS,HD+,90.0,5000.0,1,15.0,0,50.0,0.0,1080p (Full HD),30.0,5.0,8.0,8.0,,4.0,128.0,9.1,195.0,Plastik,,1,1,1,1,5.0,0.0,Android,0.0
789,77.0,6.1,OLED,FHD+,120.0,3200.0,1,20.0,1,48.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,4.0,1432800.0,6.0,512.0,7.85,206.0,Cam,,1,1,1,1,5.3,1.0,iOS,1.0
790,36.0,6.71,IPS LCD,HD+,60.0,5000.0,1,18.0,0,50.0,0.0,1080p (Full HD),30.0,5.0,8.0,6.0,317.1,4.0,64.0,8.29,190.0,Plastik,,1,1,1,1,5.0,0.0,Android,0.0
791,49.0,6.43,AMOLED,FHD,90.0,4500.0,1,33.0,0,64.0,0.0,1080p (Full HD),30.0,32.0,8.0,6.0,,8.0,128.0,7.54,175.0,Kauçuk/Plastik (Deri Görünümlü),,1,1,1,1,5.1,1.0,Android,1.0
792,48.0,6.43,AMOLED,FHD+,90.0,5000.0,1,33.0,0,64.0,0.0,1080p (Full HD),30.0,16.0,8.0,12.0,,6.0,128.0,8.09,179.5,Plastik (Cam Görünümlü),,1,1,1,1,5.0,,Android,0.0
793,41.0,6.5,IPS LCD,FHD+,90.0,5000.0,1,18.0,0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,255.3,4.0,64.0,8.92,181.0,Plastik (Cam Görünümlü),,1,1,1,1,5.1,0.0,Android,0.0
795,45.0,6.6,IPS LCD,FHD+,90.0,5000.0,1,33.0,0,50.0,0.0,1080p (Full HD),30.0,16.0,8.0,6.0,295.3,4.0,128.0,8.4,190.0,,,1,1,1,1,5.0,1.0,Android,0.0
796,19.0,5.5,IPS LCD,HD+,60.0,3000.0,0,,0,8.0,0.0,1080p (Full HD),30.0,5.0,4.0,28.0,,2.0,32.0,9.9,168.0,Plastik,,1,1,1,1,4.2,0.0,Android,0.0
797,40.0,6.5,PLS,HD+,60.0,5000.0,1,15.0,0,48.0,0.0,1080p (Full HD),30.0,13.0,8.0,8.0,,4.0,128.0,8.9,192.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,1.0,Android,0.0
799,41.0,6.53,IPS LCD,FHD+,60.0,6000.0,1,18.0,0,48.0,0.0,1080p (Full HD),30.0,8.0,8.0,11.0,226.5,4.0,64.0,9.6,198.0,Kauçuk/Plastik (Deri Görünümlü),,1,1,1,1,5.0,0.0,Android,0.0
800,50.0,6.4,Super AMOLED,FHD+,60.0,4500.0,1,65.0,0,64.0,0.0,2160p (Ultra HD) 4K,30.0,32.0,8.0,8.0,,8.0,128.0,8.7,182.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,0.0,Android,0.0
801,55.0,6.7,Super AMOLED,FHD+,60.0,7000.0,1,25.0,0,64.0,0.0,2160p (Ultra HD) 4K,30.0,32.0,8.0,8.0,,8.0,128.0,9.5,213.0,Polikarbonat,,1,1,1,1,5.0,1.0,Android,0.0
802,36.0,6.52,IPS LCD,HD+,60.0,5000.0,0,,0,48.0,0.0,1080p (Full HD),30.0,13.0,8.0,12.0,,6.0,128.0,9.09,186.0,,,1,1,1,1,5.0,,Android,0.0
803,45.0,6.5,IPS LCD,FHD+,60.0,5000.0,1,18.0,0,48.0,0.0,2160p (Ultra HD) 4K,30.0,16.0,8.0,11.0,,4.0,128.0,8.9,192.0,,,1,1,1,1,5.0,1.0,Android,0.0
804,31.0,6.4,PLS,HD+,60.0,5000.0,1,15.0,0,13.0,0.0,1080p (Full HD),30.0,8.0,8.0,14.0,,3.0,32.0,9.0,197.0,Plastik,,1,1,1,1,4.2,0.0,Android,0.0
805,62.0,5.8,OLED,FHD+,60.0,3046.0,1,18.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,7.0,1144400.0,4.0,512.0,8.1,188.0,Cam,,1,1,1,1,5.0,1.0,iOS,1.0
806,54.0,5.8,OLED,FHD+,60.0,2658.0,1,15.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,7.0,6.0,7.0,824.2,4.0,512.0,7.7,177.0,Cam,,1,1,1,1,5.0,1.0,iOS,1.0
807,24.0,6.0,TFT LCD,HD+,60.0,3300.0,0,,0,13.0,0.0,1080p (Full HD),30.0,8.0,4.0,28.0,,3.0,32.0,7.9,178.0,Cam,,1,1,1,1,4.2,0.0,Android,0.0
808,20.0,6.0,TFT LCD,HD+,60.0,3300.0,0,,0,13.0,0.0,1080p (Full HD),30.0,5.0,4.0,28.0,,2.0,16.0,7.9,178.0,Cam,,1,1,1,1,4.2,0.0,Android,0.0
809,45.0,6.21,AMOLED,FHD+,60.0,3400.0,1,18.0,0,12.0,1.0,2160p (Ultra HD) 4K,30.0,20.0,8.0,10.0,488.0,6.0,128.0,7.6,175.0,Cam,,1,1,1,1,5.0,1.0,Android,0.0
810,14.0,5.0,PLS,SD,60.0,2600.0,0,,0,8.0,0.0,720p (HD),30.0,5.0,4.0,28.0,,1.5,8.0,8.9,160.0,,,1,1,1,1,4.2,0.0,Android,0.0
811,8.0,4.5,TFT LCD,SD,60.0,2000.0,0,,0,5.0,0.0,480p,30.0,2.0,4.0,,,1.0,4.0,11.0,140.0,,,0,0,1,1,4.0,0.0,Android,0.0
812,63.0,6.78,AMOLED,FHD+,120.0,6600.0,1,66.0,0,108.0,1.0,2160p (Ultra HD) 4K,30.0,16.0,8.0,4.0,581.4,8.0,512.0,7.98,189.0,,,1,1,1,1,5.1,1.0,Android,1.0
813,47.0,6.6,IPS LCD,HD+,90.0,5000.0,1,18.0,0,50.0,0.0,1440p (Quad HD) 2K,30.0,32.0,8.0,12.0,270.7,8.0,256.0,8.75,,Plastik,,1,1,1,1,5.2,1.0,Android,1.0
814,36.0,6.6,IPS LCD,HD+,90.0,5000.0,0,,0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,149.1,4.0,128.0,8.5,189.0,Plastik,,1,1,1,1,,0.0,Android,0.0
818,41.0,6.6,IPS LCD,HD+,90.0,5000.0,1,18.0,0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,,8.0,128.0,8.4,193.0,,,1,1,1,1,5.0,1.0,Android,0.0
819,55.0,6.78,AMOLED,FHD+,120.0,5000.0,1,45.0,0,108.0,0.0,1440p (Quad HD) 2K,30.0,50.0,8.0,6.0,428.4,8.0,256.0,7.9,185.0,,,1,1,1,1,,1.0,Android,1.0
820,58.0,6.78,OLED,FHD+,120.0,4500.0,1,100.0,0,50.0,0.0,2160p (Ultra HD) 4K,30.0,60.0,8.0,6.0,593.2,8.0,256.0,7.88,193.0,,,1,1,1,1,5.2,1.0,Android,0.0
821,48.0,6.6,PLS,FHD+,90.0,6000.0,1,15.0,0,50.0,0.0,1080p (Full HD),30.0,13.0,8.0,5.0,439.7,4.0,128.0,9.4,206.0,Plastik,,1,1,1,1,5.2,1.0,Android,0.0
824,48.0,6.78,IPS LCD,FHD+,90.0,5000.0,1,33.0,0,50.0,0.0,1440p (Quad HD) 2K,30.0,8.0,8.0,12.0,263.3,8.0,256.0,8.4,196.0,,,1,1,1,1,,1.0,Android,0.0
827,73.0,6.2,Super AMOLED,HD+,120.0,4400.0,1,25.0,1,50.0,1.0,4320p (Ultra HD) 8K,24.0,10.0,8.0,4.0,1207300.0,12.0,1.0,14.2,263.0,Cam,,1,1,1,1,5.2,1.0,Android,1.0
828,41.0,6.55,IPS LCD,HD+,90.0,5000.0,1,18.0,0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,6.0,320.8,4.0,64.0,8.38,192.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,1.0,Android,1.0
830,38.0,6.6,PLS,FHD+,60.0,5000.0,1,15.0,0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,8.0,,4.0,64.0,8.4,192.0,Plastik,,1,1,1,1,5.0,0.0,Android,0.0
831,71.0,6.6,Dynamic AMOLED,FHD+,120.0,4500.0,1,45.0,1,50.0,1.0,4320p (Ultra HD) 8K,24.0,10.0,8.0,4.0,1038500.0,8.0,256.0,7.6,196.0,Cam,,1,1,1,1,5.2,1.0,Android,1.0
832,33.0,6.6,IPS LCD,HD+,90.0,5000.0,0,,0,13.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,231.8,4.0,128.0,8.95,193.0,Plastik,,1,1,1,1,5.0,,Android,0.0
833,28.0,6.52,IPS LCD,HD+,60.0,5000.0,0,,0,13.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,,3.0,32.0,8.9,202.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,0.0,Android,0.0
834,53.0,6.57,OLED,FHD+,120.0,4300.0,1,66.0,0,50.0,0.0,2160p (Ultra HD) 4K,30.0,32.0,8.0,6.0,598.3,8.0,128.0,7.77,175.0,Cam,,1,1,1,1,5.2,1.0,Android,0.0
835,37.0,6.6,IPS LCD,HD+,90.0,5000.0,0,,0,48.0,0.0,1440p (Quad HD) 2K,30.0,8.0,8.0,12.0,,4.0,128.0,8.8,,Plastik,,1,1,1,1,5.0,0.0,Android,0.0
836,74.0,6.1,OLED,FHD+,120.0,3095.0,1,20.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,5.0,1484600.0,6.0,1.0,7.65,204.0,Cam,,1,1,1,1,5.0,1.0,iOS,1.0
838,47.0,6.67,IPS LCD,FHD+,60.0,5000.0,1,18.0,0,64.0,0.0,1080p (Full HD),60.0,16.0,8.0,11.0,,6.0,256.0,9.1,199.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,1.0,Android,0.0
839,38.0,6.53,IPS LCD,FHD+,60.0,4500.0,0,,0,48.0,0.0,1080p (Full HD),30.0,25.0,8.0,12.0,,6.0,128.0,8.8,173.0,,,1,1,1,1,5.0,1.0,Android,0.0
841,67.0,6.1,OLED,FHD+,60.0,2815.0,1,20.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,5.0,1092600.0,6.0,256.0,7.4,189.0,Cam,,1,1,1,1,5.0,1.0,iOS,1.0
842,49.0,6.67,IPS LCD,FHD+,120.0,5160.0,1,33.0,0,64.0,0.0,2160p (Ultra HD) 4K,30.0,20.0,8.0,8.0,403.8,6.0,64.0,9.4,215.0,Plastik (Cam Görünümlü),,1,1,1,1,5.1,1.0,Android,1.0
843,30.0,6.5,IPS LCD,HD+,60.0,4230.0,0,,0,12.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,,4.0,64.0,8.3,180.0,,,1,1,1,1,5.0,0.0,Android,0.0
844,31.0,6.4,Super AMOLED,HD+,60.0,4000.0,1,15.0,0,13.0,0.0,1080p (Full HD),30.0,8.0,8.0,14.0,,3.0,32.0,7.8,169.0,Plastik,,1,1,1,1,5.0,0.0,Android,0.0
845,27.0,6.0,Super AMOLED,HD+,60.0,3500.0,0,,0,16.0,0.0,1080p (Full HD),30.0,16.0,8.0,14.0,,3.0,32.0,8.2,177.0,Polikarbonat,,1,1,1,1,4.2,0.0,Android,0.0
846,42.0,4.7,IPS LCD,HD+,60.0,1821.0,1,15.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,7.0,6.0,10.0,528.4,2.0,256.0,7.3,148.0,Cam,,1,1,1,1,5.0,1.0,iOS,1.0
847,40.0,5.5,IPS LCD,FHD,60.0,2900.0,0,,0,12.0,1.0,2160p (Ultra HD) 4K,30.0,7.0,4.0,16.0,496.1,3.0,256.0,7.3,188.0,Alüminyum,,1,1,1,1,4.2,1.0,iOS,1.0
848,28.0,4.7,IPS LCD,HD+,60.0,1715.0,0,,0,12.0,0.0,2160p (Ultra HD) 4K,30.0,5.0,2.0,16.0,315.8,2.0,128.0,7.1,143.0,Alüminyum,,1,1,1,1,4.2,1.0,iOS,0.0
849,14.0,5.0,TFT LCD,SD,60.0,2600.0,0,,0,8.0,0.0,1080p (Full HD),30.0,5.0,4.0,28.0,,1.0,8.0,8.6,156.0,,,1,1,1,1,4.0,1.0,Android,0.0
851,50.0,6.78,IPS LCD,FHD+,120.0,5000.0,1,18.0,0,50.0,0.0,1440p (Quad HD) 2K,30.0,8.0,8.0,6.0,420.2,6.0,256.0,7.7,187.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,1.0,Android,1.0
852,40.0,6.56,IPS LCD,HD+,90.0,5000.0,1,15.0,0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,255.5,4.0,128.0,8.39,185.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,0.0,Android,1.0
855,47.0,6.95,IPS LCD,FHD+,90.0,7000.0,1,22.5,0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,6.0,,8.0,128.0,8.9,214.0,,,1,1,1,1,5.0,1.0,Android,0.0
856,37.0,6.74,IPS LCD,HD+,90.0,5000.0,0,,0,13.0,0.0,1080p (Full HD),30.0,5.0,8.0,12.0,250.2,4.0,128.0,7.99,186.0,,,1,1,1,1,5.0,0.0,Android,1.0
858,44.0,6.8,IPS LCD,FHD+,60.0,5000.0,1,18.0,0,64.0,0.0,1440p (Quad HD) 2K,30.0,16.0,8.0,12.0,,6.0,128.0,8.3,198.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,1.0,Android,0.0
860,35.0,6.51,IPS LCD,HD+,60.0,5000.0,0,,0,13.0,0.0,1080p (Full HD),30.0,5.0,8.0,12.0,,4.0,128.0,8.19,183.0,Plastik,,1,1,1,1,5.0,0.0,Android,0.0
861,32.0,6.5,PLS,HD+,60.0,5000.0,0,,0,13.0,0.0,1080p (Full HD),30.0,5.0,8.0,12.0,,4.0,128.0,9.1,188.0,Plastik,,1,1,1,1,5.0,0.0,Android,0.0
863,46.0,6.59,IPS LCD,FHD+,90.0,5000.0,1,33.0,0,50.0,0.0,1080p (Full HD),30.0,16.0,8.0,6.0,308.0,6.0,128.0,8.4,191.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,1.0,Android,1.0
864,43.0,6.75,IPS LCD,HD+,60.0,6000.0,1,22.5,0,48.0,0.0,1080p (Full HD),60.0,8.0,8.0,12.0,257.2,4.0,128.0,8.98,199.0,Plastik (Cam Görünümlü),,1,1,1,1,5.1,1.0,Android,0.0
865,39.0,6.53,IPS LCD,HD+,60.0,5000.0,1,18.0,0,50.0,0.0,1080p (Full HD),30.0,16.0,8.0,12.0,249.9,4.0,128.0,8.9,197.0,Plastik,,1,1,1,1,5.0,0.0,Android,1.0
866,51.0,6.8,IPS LCD,FHD+,120.0,5000.0,1,33.0,0,64.0,1.0,1440p (Quad HD) 2K,30.0,32.0,8.0,12.0,,8.0,128.0,8.58,204.0,Plastik (Cam Görünümlü),,1,1,1,1,,1.0,Android,0.0
867,36.0,6.71,IPS LCD,HD+,60.0,6000.0,1,18.0,0,13.0,0.0,1080p (Full HD),30.0,5.0,8.0,11.0,,4.0,64.0,9.18,204.0,Plastik,,1,1,1,1,5.0,0.0,Android,1.0
868,48.0,6.43,AMOLED,FHD+,90.0,5000.0,1,33.0,0,50.0,0.0,1080p (Full HD),30.0,13.0,8.0,6.0,312.4,4.0,128.0,8.09,179.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,0.0,Android,1.0
869,44.0,6.5,IPS LCD,FHD+,90.0,5000.0,1,18.0,0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,,4.0,128.0,8.92,181.0,Plastik (Cam Görünümlü),,1,1,1,1,5.1,0.0,Android,0.0
870,31.0,6.5,IPS LCD,HD+,60.0,5000.0,0,,0,13.0,0.0,1080p (Full HD),30.0,5.0,8.0,12.0,248.0,4.0,64.0,9.1,200.0,Plastik,,1,1,1,1,5.0,,Android,0.0
